L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
3.5192156,1.5327461,-1.4051456,-1.965212,0.29241902,-0.49666134,0.17634803,-0.6913507,1.9573816,0.00112969346500733,0
2.2512445,0.30918625,0.052707195,0.37238488,0.46657965,-0.78847325,-0.4751119,-0.41809487,-0.63103807,0.113054609989902,0
3.5572364,2.7582438,5.1785283,2.647292,2.3105443,1.4427739,1.0780282,0.8645726,2.3817508,0.4814319489687,0
3.7567225,2.4334946,4.866851,5.278464,2.8120759,1.1606705,1.4125999,0.3872407,2.589905,0.764812356352437,0
-0.41065732,-0.5103042,1.9809537,1.9035252,2.1837926,0.84701514,-0.83951765,-1.690091,-1.4013325,0.623688202307342,0.00112969346500733
2.664566,-0.42434043,1.0364631,1.0713978,0.4445013,0.66321343,0.5213477,0.3796346,1.8581858,0.314716666162195,0.113054609989902
3.5386088,2.012813,4.2990036,4.3432455,1.6083153,1.9502858,0.96931183,-0.23534463,2.286884,0.08912400646023,0.4814319489687
2.578329,0.3844915,4.2802944,4.3551564,1.3497391,1.2786189,-0.65010214,-0.85150105,1.2362291,-0.026322119846557,0.764812356352437
-1.488459,-1.4521642,3.58971,3.889999,0.23509215,1.2586526,-0.54231817,-0.042950403,1.2671449,-0.0678730126335314,0.623688202307342
1.6222681,0.93141854,1.4460002,1.8667405,0.04424847,0.38674402,-0.48958817,-0.954401,0.8126638,0.0424814257508068,0.314716666162195
1.8690901,2.8685727,1.5210408,1.4474574,1.1591433,0.32794237,0.93783474,0.43532622,1.8103468,0.427593487262564,0.08912400646023
-1.1562775,-0.97403514,-0.56016856,0.61227095,0.8215446,0.3419557,-1.2214311,-1.8820049,0.50390136,0.730724663823271,-0.026322119846557
-2.7733614,1.3440714,0.17112194,-0.7580828,3.2920334,-0.05907849,-1.5138129,-0.95228004,0.09473717,0.60498311448698,-0.0686086797115319
-0.32535604,-1.6592505,0.69147485,-1.4678861,0.53204787,-0.9552597,-0.81851894,-1.1437302,-0.0626651,0.305588581429501,0.018287951494262
0.016140312,0.6469509,0.30948415,-0.6838055,1.082502,0.17768686,0.18655355,-0.63165003,0.6772133,0.0850892688152043,0.385787297584792
-0.98555833,-2.457562,-1.3186,-0.0021718713,0.696926,0.05456463,-0.34904805,-0.69251204,1.5721781,-0.0279603530225438,0.721137546336527
-4.0168443,-1.2465982,-0.19668484,0.02044065,0.4759783,-0.14380021,-0.20839646,0.93015605,1.7289754,-0.0695669775650166,0.633117658719495
-0.50374943,-0.14872977,2.9877293,0.35803786,0.6162721,0.35443678,1.6076866,0.4998821,1.3560654,-0.0706892084778917,0.33462178104407
0.04484748,1.8360437,3.0823023,0.32254645,-0.3459731,0.11359642,1.5256596,0.6531383,2.6699617,-0.0538384617061353,0.102179337479816
-0.45389274,-0.5541836,-3.909063,-1.3536177,-0.8576074,-1.2449628,-2.4347582,-2.1053693,0.95968866,-0.0336936661421595,-0.0203131616772741
-2.0354729,-0.49798208,-6.7949595,-2.1689272,-0.27516824,-1.8171136,-4.248912,-1.9638783,-1.7666973,0.0701560479129954,-0.0675883961668998
0.3829456,0.8379817,-0.5207008,-3.9077795,0.8980525,0.023356056,0.33791798,0.39290562,2.1071205,0.430497674558233,-0.0716763696268932
-1.6956758,-2.2189112,-2.742535,-2.0579538,0.17098941,-1.837631,-2.617567,-0.43266177,-0.75421053,0.751190501220668,-0.055836287526795
4.030436,1.1110998,2.0825052,-0.25858086,1.8870127,0.3972574,0.19194114,0.045299523,1.6744912,0.65018451336387,-0.0359310696525433
5.2713423,3.0303965,6.5911365,6.730392,3.629375,4.2001057,1.6119678,0.6703201,4.858481,0.343579620697293,-0.0199741541584472
1.950115,2.7115974,5.318525,4.1520867,-0.37238044,-0.7992295,0.6301874,0.2694589,1.2952352,0.194959186619403,-0.00985339840531056
0.90699553,0.7737522,0.13575162,0.31690192,-1.5001956,-0.34589574,-0.43869302,-0.39257956,0.7551538,0.42095083078964,-0.00439562659539399
0.5976042,2.4073353,2.296729,2.0841625,0.0530812,1.3295277,0.2557793,0.42185277,2.4557579,0.688201114165272,-0.0017990049956025
2.4302256,1.5230601,2.8444245,3.758151,0.9967616,1.3132,0.2214101,0.075108774,1.5229266,0.58026240115176,-0.000244144339123214
-0.3288706,-0.7838332,1.196811,1.0009469,-0.75287753,-0.091475576,-0.072613746,-0.265753,1.1167845,0.287913578249969,0.088717729824707
1.0599631,1.0402251,-2.1109607,-1.4840859,-1.3661112,-1.1539185,-0.7470805,-0.36426204,-0.1997321,0.0702830054722987,0.439625759290927
2.2712812,2.3761883,-0.2077959,-2.0165193,-2.1289213,-1.97971,0.18321699,-0.20629999,-0.3984237,-0.0386490826597346,0.755225238865694
0.7784587,-0.4842761,-1.5624427,-2.1177595,-1.8578647,-0.2630263,-1.2430991,-0.80245626,-0.34333843,-0.0768775231057326,0.651822746539856
1.6406647,0.923116,0.37587896,-1.0141077,-0.21051577,1.2922505,-0.4598841,-0.5186119,0.8789176,-0.0759559719834906,0.34414389216377
-2.189436,-2.2171106,-1.0647057,-0.22849749,0.74727684,2.3001964,-0.9979515,-0.09712075,1.2834488,-0.0576352925223975,0.195075210858199
-4.1911354,-3.512099,-2.251384,-1.3725524,-0.6335959,0.07998589,-0.7595188,-0.045041226,-0.7994317,-0.0365692403786734,0.42095083078964
-0.7253786,-0.068993084,-0.7310307,0.22498399,-0.8630104,-0.3853695,-0.2860808,-0.022373274,0.3120474,-0.0201175600670973,0.688201114165272
0.14866215,0.3383991,0.039322443,-0.2248809,-1.0340985,-0.31310344,-0.93754065,-1.2208825,-1.8997375,-0.00985339840531056,0.58026240115176
0.5611644,-0.76016104,-0.61219966,-0.4774975,0.5144743,1.1523674,0.08807345,0.34649104,-1.1024554,-0.00439562659539399,0.288307604636975
-1.0204161,-0.10276909,0.2519035,-1.2805737,0.24272665,0.7756043,0.26570168,0.1785708,0.2658223,-0.0017990049956025,0.159144141205656
-0.23513281,-0.0644245,-0.997275,-1.276309,-2.008326,-1.5975182,0.3644464,0.45535606,-0.8502902,-0.00063817072613008,0.400976676631192
-3.7989643,-1.8475088,-0.66442186,-1.7384057,-1.7805417,-2.2534082,0.30213985,-0.023152845,-1.8727485,-0.000143405908650023,0.678347715759961
-3.5284717,-3.702022,-0.49563143,-1.0720621,-1.3947167,-1.2005588,-1.3065923,-1.5216614,-2.1449544,9.95908998626293e-05,0.575866774556366
-1.6780992,-0.062486082,-0.94402826,-1.0035795,-0.95432776,-0.6355739,-0.3458919,0.03747655,-0.7897686,0.0679324857964782,0.286114573254366
1.1722728,0.6544298,-1.2830505,-2.198092,0.12011488,0.9294108,0.21217954,0.5060265,-1.2100104,0.397781052752358,0.0696448347461687
-0.6104916,-1.5512736,-1.4697288,-1.0684463,-0.46301505,-0.60390544,-0.58061206,-0.11718803,-1.3079967,0.740594116409033,-0.0387924885683847
-1.8370421,-2.5129287,0.33968738,-0.035129953,0.5032433,0.0787976,0.81394225,0.649009,-0.52884334,0.677991239282359,-0.0768775231057326
0.1375899,0.2992254,2.9811335,2.8024678,1.7630104,1.9775202,1.7656038,2.1046166,2.319795,0.373721760682434,-0.0759559719834906
-0.81677157,0.8673319,-0.4399195,0.87859714,-0.71193534,-0.31793213,-0.06580581,0.5708149,0.41617048,0.124475627132401,-0.0576352925223975
-3.6823757,-3.1836097,-3.427379,-1.7929806,-1.2687238,-0.50052035,-1.3039559,-0.35122323,0.2648109,-0.0102725487131823,-0.0365692403786734
-3.9444299,-1.9488366,-6.6101513,-5.9523253,-1.0428236,-1.8894193,-0.9554145,-0.55561453,-0.9540217,-0.0646145023724884,-0.0201175600670973
1.2077171,0.7264132,-6.011675,-6.4709945,-2.0474021,-1.6059884,0.44407007,-1.0211829,-0.5011517,-0.0722511818756177,-0.00985339840531056
-1.367946,-1.3007185,-5.788194,-5.029425,-0.052921504,-0.6041102,-1.4078835,-0.8996912,-0.831767,0.0101332365593056,-0.00439562659539399
2.961716,1.8685782,-3.2834673,-3.0633864,0.35077792,-0.067037985,-0.33132398,0.03121205,0.13771926,0.359961802296021,-0.0017990049956025
0.859425,0.97239906,-0.9271764,-1.351172,-1.8974507,-1.2787522,1.1330738,1.1762322,-0.42451662,0.719290131706046,-0.00063817072613008
-0.4381318,0.32622,1.073645,0.83810735,-2.0167992,-0.5839132,0.49393946,0.25537094,-0.0028658637,0.667465140761248,-0.000143405908650023
-0.32148764,0.53123116,1.2033731,1.0763161,0.3539746,1.408256,0.7101867,0.27097997,-0.00820361,0.436869564406866,0
-2.323186,0.7064801,0.38778853,0.18149737,-0.018431013,0.6237262,-1.3323977,0.31364742,-1.9279432,0.520282597426348,0
-1.3485539,1.8995868,1.4862663,1.066495,-0.16223827,-0.8537653,0.54120237,0.4716095,-1.3884659,0.729602095772081,0
