L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
8.345259,6.7613206,-1.5536063,-2.1450303,0.42785153,-0.18975799,3.4109952,2.5957153,7.088002,0.00112969346500733,0
3.152633,1.9552244,0.71111035,-0.58920103,0.31275237,-0.57275647,4.346362,3.6905358,4.6162434,0.113054609989902,0
3.8534966,3.5896053,1.4602027,1.325954,2.398968,2.6995838,2.5874019,2.3135898,3.1817374,0.4814319489687,0
5.9212265,6.4085097,4.2717953,5.241108,3.8473701,3.2983825,3.9344327,3.402528,4.6022224,0.764812356352437,0
2.0007894,0.4595565,4.3216677,6.255649,2.863973,2.5428114,1.8960994,2.1479363,3.508104,0.623688202307342,0.00112969346500733
5.317038,4.0344133,3.0121655,1.6142317,3.751696,3.2763186,0.83639735,1.8168751,3.4462109,0.314716666162195,0.113054609989902
6.414355,4.5497446,3.0620387,2.7235749,3.5415828,2.6772997,2.4044683,1.8516953,3.899927,0.08912400646023,0.4814319489687
6.3755727,7.934129,3.6392548,2.6356726,1.6588458,-0.2433198,3.4622715,2.4865134,4.0243373,-0.026322119846557,0.764812356352437
3.6148992,3.3006496,3.4000661,4.229722,2.1270027,1.5520808,2.1741357,1.4672172,3.5636523,-0.0678730126335314,0.623688202307342
6.167835,4.970745,1.5280639,1.5286736,2.1577153,2.0622847,0.7561754,1.5185083,4.760569,0.0424814257508068,0.314716666162195
1.9692931,3.7420309,2.909968,2.0004025,2.2307615,1.4317139,1.243721,1.4992094,3.3562844,0.427593487262564,0.08912400646023
4.782583,4.078791,3.459842,2.6158633,-0.2098307,-1.2656049,3.4420319,2.0316777,1.650886,0.730724663823271,-0.026322119846557
3.6017911,1.7667433,3.279246,2.2756662,1.3241745,0.768873,1.1136342,1.0464984,1.9233344,0.60498311448698,-0.0686086797115319
6.75236,7.6273136,0.4189629,-0.905509,1.7904513,3.0023801,2.109808,2.9930828,-1.0650462,0.305588581429501,0.018287951494262
4.346717,6.4640737,3.6953986,1.9897678,1.1165544,1.8159838,2.7690837,3.347903,1.9193848,0.0850892688152043,0.385787297584792
5.3671064,7.5448833,4.5812097,3.7963605,-0.67681336,-1.7793951,3.1654263,1.3227221,1.3861942,-0.0279603530225438,0.721137546336527
-2.866938,-1.1004965,1.5646763,1.76656,1.048163,0.06576316,0.7343167,0.8857775,1.1299413,-0.0695669775650166,0.633117658719495
-3.331755,-4.204211,-3.0377948,-2.6026878,1.6677777,0.3320365,-4.3516774,-1.0841076,-0.030642938,-0.0706892084778917,0.33462178104407
-2.7078133,-1.2305455,-2.7847962,-1.6798884,-0.36359733,0.35559183,0.31499562,-1.6245813,-0.40874916,-0.0538384617061353,0.102179337479816
-1.717008,-2.137832,-2.2817981,-2.1118279,-0.7881984,-0.44366908,-2.0840662,-1.5674089,-0.7918907,-0.0336936661421595,-0.0203131616772741
-3.418509,-1.2832131,-3.0444248,-2.6293957,-0.07733379,1.2400798,-1.7230619,-1.6302352,-1.2545902,0.0701560479129954,-0.0675883961668998
-0.4040351,0.3987866,0.024979293,0.07169212,-2.0466177,-1.5737426,0.6091836,0.12929069,-3.5481036,0.430497674558233,-0.0716763696268932
-4.543407,-5.246595,1.0162586,1.4990803,-0.7120472,-1.553829,-1.3256207,-2.8864799,-3.425708,0.751190501220668,-0.055836287526795
-4.552603,-4.0348315,-1.0315242,-1.0368369,-0.7104957,-1.3688653,-4.531584,-2.8763664,-1.2539642,0.65018451336387,-0.0359310696525433
-0.14167719,0.99835694,-0.5324322,-1.6629665,1.3634925,0.17531982,0.9337751,0.71257466,1.4525214,0.343579620697293,-0.0199741541584472
2.4230921,-1.414882,-0.0841218,-0.8456706,-1.014071,0.5253313,-0.18180156,-0.727899,-1.3586149,0.194959186619403,-0.00985339840531056
-2.0653908,0.5706889,0.94231397,0.12758833,-0.15363017,0.51490533,-2.5175927,-0.80013806,-3.1314857,0.42095083078964,-0.00439562659539399
-0.55387586,-1.5508826,1.3437501,1.3363209,-2.1859446,-2.7394536,-1.518132,-1.1323764,-2.9083867,0.688201114165272,-0.0017990049956025
-3.7050803,-0.8629308,0.20221645,1.0924547,-0.85889924,-1.3967224,0.5298068,-0.2704978,-1.3741039,0.58026240115176,-0.000244144339123214
-0.027885992,-1.8892646,-0.8533795,-0.9633385,-0.27503365,-1.045497,-0.3417275,0.63608736,-4.8770833,0.287913578249969,0.088717729824707
-1.0429972,1.310592,1.3957129,0.3065559,-0.1173199,0.18315485,-0.7900906,0.8226721,-2.8886216,0.0702830054722987,0.439625759290927
0.26141798,0.8735437,2.0432413,3.5351663,-2.8373084,-2.286008,2.1945796,0.28690416,-1.6554531,-0.0386490826597346,0.755225238865694
-2.7122736,-2.7718377,1.3196775,2.0512397,0.29500285,0.2302649,-0.09191007,-0.42886424,-0.8704165,-0.0768775231057326,0.651822746539856
-1.135669,0.15420957,-2.3179483,-0.75531936,2.0895936,2.5790617,-0.32334566,-0.17051426,-0.2515437,-0.0759559719834906,0.34414389216377
-0.18036653,2.865971,-0.40870136,-0.5098889,-0.016099194,1.3149968,0.7533533,1.1454823,-0.24697143,-0.0576352925223975,0.195075210858199
-2.8226976,-2.213935,1.871641,2.0505247,-0.24126428,0.9514155,-0.984243,0.26147866,-2.8063493,-0.0365692403786734,0.42095083078964
-0.64254224,-0.94860107,0.5582326,1.9228663,-0.11083218,-0.8830387,-0.89768565,0.1598287,1.9414276,-0.0201175600670973,0.688201114165272
2.1944172,0.6381599,0.46748063,1.5352682,-0.5053292,-0.7077851,0.62108284,0.16053116,2.3055186,-0.00985339840531056,0.58026240115176
-1.3532389,-0.15007848,-0.46702105,-0.7529401,1.7125918,1.9310603,-1.6456854,-0.6458253,1.2526867,-0.00439562659539399,0.288307604636975
0.49555522,1.216445,-2.5148046,-1.8698949,1.6671065,1.9351991,1.01195,0.8207602,-0.972347,-0.0017990049956025,0.159144141205656
-1.9988463,-1.8217939,-0.9258687,-1.0694199,-0.61638415,0.018219745,-1.3756064,0.5120499,-1.373615,-0.00063817072613008,0.400976676631192
-5.694431,-3.717175,-0.8525579,-0.06405086,-0.9854817,-2.7725453,-1.2224904,-1.4884242,-2.4596772,-0.000143405908650023,0.678347715759961
-4.466941,-1.6601753,-1.767529,0.045293737,-0.6960656,-0.7380682,-0.8491605,-0.10301534,-1.4581273,0.000394026387006866,0.575866774556366
-1.0678489,-1.6984141,-2.3817167,-2.4416928,0.7692676,0.8146126,-1.5678605,-0.85525376,-0.53512543,0.0888611357333571,0.286114573254366
-0.112546615,-1.7307004,1.5314367,1.5713215,0.5789096,0.7374396,-2.1008556,-0.48043397,-0.08543723,0.439625759290927,0.0696448347461687
-3.4886067,-1.590367,2.5149033,3.1271493,-0.18059233,-0.6467717,0.22234935,-0.28208435,-0.14330186,0.755225238865694,-0.0387924885683847
-0.6457284,-1.9559871,-0.1110049,0.2624875,0.19913448,-0.0370521,-1.2654536,-0.5460876,-0.073271334,0.651822746539856,-0.0768775231057326
