L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
-0.49089664,-1.5003937,-1.439394,-2.2607758,-2.5646615,-1.1370932,-1.2010425,-0.8889991,-2.5305953,0.00112969346500733,0
-2.2969933,-2.8424542,-2.3895679,-3.0719419,-2.2983716,-1.078582,-2.3670945,-0.97388333,-2.1258519,0.113054609989902,0
0.5063777,-0.005942251,-1.9686505,-2.309717,0.25390136,-0.20939232,0.6402285,-0.37641543,0.2275331,0.4814319489687,0
-1.5009024,-0.82419276,5.710084,2.6833966,1.6914048,-0.02830923,0.33366665,-0.094241105,-0.3264334,0.764812356352437,0
-0.4726793,-2.0829186,5.4669385,2.19639,3.0160189,1.0192786,0.6326918,0.77616835,-0.53095317,0.623688202307342,0.00112969346500733
1.0466684,-4.561883,4.919106,2.1329288,1.8157054,1.5862846,0.5405912,-0.68753916,0.29070926,0.314716666162195,0.113054609989902
-1.5878309,0.5960564,6.8673706,4.0648813,2.3199964,1.8984358,-0.5556174,-0.3700709,0.5554739,0.08912400646023,0.4814319489687
1.5646523,1.932568,3.9211009,2.1130412,1.1911805,0.9241788,0.060580447,0.19328012,0.011578163,-0.026322119846557,0.764812356352437
-3.7266507,-4.0404444,0.763895,0.8584481,0.46687546,-1.3109995,-1.9279876,-1.2821922,-1.4326203,-0.0678730126335314,0.623688202307342
0.8400332,-1.1682184,2.075439,-0.16984501,0.9946893,-0.1930243,0.6635611,-0.1317829,0.044632107,0.0424814257508068,0.314716666162195
1.1818656,0.049245555,2.1838582,0.50216806,-0.25172126,-1.2364551,0.62651414,-0.9401963,-0.21124767,0.427593487262564,0.08912400646023
-0.77216,-3.3999577,1.8977444,0.7032331,-1.3033994,-1.4255183,-1.2157922,-1.0791993,-0.1670269,0.730724663823271,-0.026322119846557
0.76493865,-1.5634454,3.7405376,1.5679061,-0.17351753,0.37328374,-0.13944572,0.02768118,-1.8408312,0.60498311448698,-0.0678730126335314
-0.07074371,2.7194943,3.1145823,0.62676984,1.156742,2.0349483,0.513729,-0.7630854,-0.64958125,0.305588581429501,0.0424814257508068
-1.4389703,1.4548157,0.129252,2.366062,0.53780025,1.105596,-0.5249612,-1.0914992,-0.056519285,0.0850892688152043,0.427593487262564
-0.9255406,-1.3217678,0.7220461,1.9356284,-1.1112442,0.7138629,0.55385053,0.4436159,0.14178005,-0.0279603530225438,0.730724663823271
0.45771208,5.1337914,1.9476528,0.48225832,0.15128186,0.010237504,0.49379534,0.5952028,-2.383987,-0.0695669775650166,0.60498311448698
-2.0998642,-3.7677917,-0.95564735,-1.416064,0.20966889,0.2811261,-1.0346252,-0.5743872,-0.88055325,-0.0706892084778917,0.305588581429501
-0.5923505,-0.35389978,-1.0503536,-1.2838072,0.89740664,0.68915105,-0.04784242,-0.39809638,-1.6248528,-0.0538384617061353,0.0850892688152043
-0.6706369,-0.5411975,-3.5864654,-3.02158,1.2079102,-0.37855196,-1.4751927,-1.30651,-1.0871767,-0.032957999064159,-0.0279603530225438
-1.423479,-2.1451633,-2.489765,-2.1905448,1.6143692,0.09257954,0.8427323,0.4791942,0.37698308,0.0943495221695402,-0.0695669775650166
0.8532648,0.9711111,0.5327158,0.38819492,1.7009789,0.6850703,0.21735103,0.86960393,0.78172785,0.472303864236006,-0.0706892084778917
0.15959418,-2.3649964,2.4966037,0.8629606,1.9456308,0.698678,0.27972925,0.12942511,-1.0340717,0.760777618707412,-0.0538384617061353
0.7676988,-0.23681809,2.0229907,1.3988881,0.46685952,0.23048945,0.7685652,0.061011262,0.4955473,0.622049969131355,-0.0340876925291663
1.1332002,0.4092172,0.52984715,1.0189129,1.8554431,2.3436115,-0.8190163,0.86200935,2.0040183,0.315282088160725,-0.0187050878203617
2.0430799,2.3945382,1.8726411,1.0242591,-0.50761825,-0.12336393,0.3140272,0.57359535,-0.74028087,0.202062592211335,-0.00912808473269391
-0.6328394,-1.0129975,2.0084038,1.2727247,-1.7004063,-0.9968932,-0.37544432,0.98047584,0.6493581,0.455109829122142,-0.00403473764502571
-1.6342019,2.246133,3.0113535,1.634341,-0.88002616,-0.52576137,-1.0616282,-0.39499697,-1.2701668,0.695809650253899,-0.00163823317598674
0.4946123,0.17788242,-0.23960231,0.5540596,0.29030833,0.5206134,0.39187455,0.18953022,0.07012588,0.553115018068247,-0.000170245079470972
3.4932492,-2.842749,2.6227233,1.8453392,1.7550912,1.4480561,1.5068407,0.7587623,0.9663103,0.26087820445606,0.0887451114945605
2.9001706,2.9640012,2.6764545,1.9638349,0.8379386,-0.22401612,0.34325284,0.4174084,0.45463997,0.0550363139310637,0.439625759290927
3.6029494,4.187417,7.18331,2.5639825,-0.048171725,0.28716397,1.1278979,0.86899495,0.513967,-0.0450272076669187,0.755225238865694
-0.5640936,0.7917859,4.22923,2.2895112,-0.35855225,-0.95651066,-0.48926347,0.24411045,0.5048143,-0.0781307908312326,0.651822746539856
0.36353773,6.15806,1.3103042,1.3315561,0.27650416,-0.73780614,1.5188818,0.6709912,1.1321158,-0.0746079218841208,0.34414389216377
-1.0993639,-2.6780481,3.1570048,0.44393548,-1.1561714,-0.41715938,-0.51077044,-0.32801118,-0.59707606,-0.055476694882122,0.195075210858199
0.46732074,0.4739398,0.5076114,0.8330741,-0.56815106,-0.31981403,-0.78364307,-0.6987789,-0.4571857,-0.0346519639956442,0.42095083078964
-0.800314,1.6556892,-0.2550639,-0.61112064,-0.4918907,-0.113245666,-1.3802632,-0.63425106,-0.33844325,-0.0188211120591583,0.688201114165272
-1.7543398,-0.5256562,-1.7521131,-1.3504223,-0.11177266,-0.35085237,-0.56521565,-0.93795955,-0.8823395,-0.00912808473269391,0.58026240115176
0.32122058,-3.9570022,-1.3116633,-1.2181643,1.5270468,1.5438234,-0.62691265,-0.20402017,0.6684279,-0.00403473764502571,0.288307604636975
1.8642358,0.8973673,-0.45324457,-1.2235221,0.046393733,0.6945675,0.6318493,0.86991906,-0.22088626,-0.00163823317598674,0.159144141205656
