L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
2.5352488,1.0230488,-1.236022,-2.6424193,0.07708889,1.0852052,2.0841532,1.9807619,-3.2595842,0.00112969346500733,0
-5.013829,0.84786695,-1.0456543,-2.344763,-0.21830693,0.08742525,-1.7713323,1.1470879,-4.6187615,0.113054609989902,0
-2.4623168,2.8333995,0.75408715,-0.08533503,0.824961,0.87605387,-1.2997854,1.512238,-2.9477189,0.4814319489687,0
-0.2539988,3.9141712,2.2100778,2.3713427,0.9227921,-0.002794311,0.46839252,1.5762144,-1.9584564,0.764812356352437,0
-1.5131358,2.0485134,3.0449786,2.7454498,-0.12989448,-0.058825973,-0.5070611,0.7331301,-2.4475403,0.623688202307342,0.00112969346500733
-1.145055,-1.1921448,1.3369067,1.0324008,0.61139774,0.71766543,0.32767543,1.4994577,-4.3696556,0.314716666162195,0.113054609989902
-4.2325954,-1.0458977,1.2577432,1.6450408,1.3479853,0.6846915,-0.88524646,1.5787257,-3.540508,0.08912400646023,0.4814319489687
-1.4207278,1.915826,3.6121697,2.9488122,0.9255923,0.09103832,-0.23128365,0.796819,-0.6348323,-0.026322119846557,0.764812356352437
-2.389923,-0.68197507,2.3767571,2.1027355,0.3150503,-0.59848875,1.2517675,1.7502048,-0.8359002,-0.0678730126335314,0.623688202307342
-1.7733221,0.4880814,0.9069692,0.81170624,0.2792974,0.2993622,-0.7910637,0.0035917445,-1.1316309,0.0424814257508068,0.314716666162195
-1.15672,1.8783758,0.7770237,0.7500343,0.5398751,0.5042523,-0.86347747,0.54638994,-1.3316908,0.427593487262564,0.08912400646023
1.0930178,1.0900996,0.73692226,0.55839336,1.496595,-0.62580884,-0.009020511,0.063305795,0.24770364,0.730724663823271,-0.026322119846557
-2.2193742,0.575632,0.583539,0.10069666,0.94908255,-0.28499654,0.6391915,-0.20213115,0.25308135,0.60498311448698,-0.0686086797115319
-1.7151984,-0.885264,1.7074995,0.59101224,0.95566297,-0.16748479,-0.7306744,0.6300794,-1.3548342,0.305588581429501,0.018287951494262
-1.3293655,2.260983,1.249429,0.7663436,1.3470029,0.7109493,-1.3725209,0.35405332,-0.22055495,0.0850892688152043,0.385787297584792
-0.570752,2.0798488,1.0218275,1.3759252,-0.8035204,-0.39362743,1.2518618,1.0874399,0.44846758,-0.0279603530225438,0.721137546336527
-1.7292975,0.8868105,1.536414,1.1078312,-0.94463605,-1.1887367,0.42267066,-0.01799709,-0.7777762,-0.0695669775650166,0.633117658719495
-1.3316305,-0.24075201,1.9259987,0.47123542,-0.21086882,-0.15617694,0.23275508,0.5636245,-2.0120761,-0.0706892084778917,0.33462178104407
-3.4369228,1.8102572,1.5733978,0.7367812,1.6085038,1.847257,-1.7714568,0.83701116,-1.5656116,-0.0538384617061353,0.102179337479816
0.80689824,1.8791233,1.1778269,-1.8187774,0.11837644,-0.041299153,1.0534185,1.3080451,1.2534612,-0.0336936661421595,-0.0203131616772741
2.4767547,-0.9210581,-3.104461,-3.9278467,-0.641742,-0.9577685,1.0303067,0.4543722,0.7663912,0.0701560479129954,-0.0675883961668998
-2.149246,-0.9652876,0.52731115,-0.98034585,0.22090563,0.41702405,0.81738436,1.7277606,-0.3672041,0.430497674558233,-0.0716763696268932
-2.017851,-1.8607076,1.9442406,1.0222028,0.23030774,-1.4982319,-0.60835564,-0.21767822,0.37835404,0.751190501220668,-0.055836287526795
-4.205985,-0.029936586,1.4588258,0.6929466,-0.80356437,-1.2399427,-1.1844664,-0.7066448,-0.88817185,0.65018451336387,-0.0359310696525433
1.9372454,4.461549,-0.026587743,0.97989804,-0.0472199,-2.3833523,-1.0292703,0.18674178,-2.0781612,0.343579620697293,-0.0199741541584472
-0.5940815,-2.1779187,-4.652625,-1.563426,-1.2739434,-4.0097737,-0.569226,-0.9504602,-2.772687,0.194959186619403,-0.00985339840531056
-7.0366507,-1.3114336,-5.9817924,-2.7596529,-4.78759,-5.0318236,-1.9768901,-1.7123696,-3.414838,0.42095083078964,-0.00439562659539399
-4.0591035,-3.5639968,-5.115642,-1.6133746,-2.8873115,-2.851207,-2.3056698,-1.5519226,-1.8273872,0.688201114165272,-0.0017990049956025
-2.9868803,-1.8998919,-5.245589,-1.8524168,-4.331344,-3.1669495,-2.0181851,-1.0432409,-2.0576594,0.58026240115176,-0.000244144339123214
-1.2282658,-1.0393589,-5.027877,-2.3101144,-2.5448952,-0.6865726,1.0400544,0.586615,-1.6897461,0.287913578249969,0.088717729824707
-1.7536747,1.23784,-3.728136,-0.6974739,-1.0886463,-0.83969235,-0.076729946,0.0858843,-0.25737864,0.0702830054722987,0.439625759290927
-1.7879606,1.5805157,-2.1080809,-0.85088867,-0.52703303,-1.5243659,0.6158532,-0.087788075,-0.22279687,-0.0386490826597346,0.755225238865694
1.5919547,-0.6839515,-2.097401,-0.11286689,-1.6493334,-2.0731156,0.42922425,0.3961867,0.2649569,-0.0768775231057326,0.651822746539856
1.6286746,-1.8055614,-2.899222,-0.14089966,-0.16956481,-0.97623605,1.7717662,0.6248677,-0.13449949,-0.0759559719834906,0.34414389216377
-2.6778011,-0.99264807,-3.1658854,-2.1429389,0.6893198,-1.0577532,0.12745576,0.26060677,-0.003240929,-0.0576352925223975,0.195075210858199
-0.5109025,1.0583606,-2.0927062,-0.9538465,0.02421522,-0.7594161,-0.76336336,-0.18718334,-1.4520428,-0.0365692403786734,0.42095083078964
1.5199003,-0.03348736,-0.9648395,0.2658271,-0.589149,-0.38098225,0.84212124,0.52149725,-0.8273301,-0.0201175600670973,0.688201114165272
-3.7569895,-0.8931926,3.580995,2.427397,-0.05199534,-0.3787625,-0.12347218,0.03723675,0.3754287,-0.00985339840531056,0.58026240115176
2.0134602,2.8840067,2.8651145,2.509455,0.9574061,1.3431175,1.510771,1.0600345,1.9437462,-0.00439562659539399,0.288307604636975
5.399295,0.7147775,1.0984492,0.30099434,0.9602234,2.216697,1.3397546,0.44048005,1.7970593,-0.0017990049956025,0.159144141205656
3.3945923,2.6884065,2.4763155,0.31577483,-0.4753419,0.42644185,1.1334062,0.25621986,2.8558095,-0.00063817072613008,0.400976676631192
-0.047977403,0.81679523,1.9323084,0.29997438,-1.8836263,-1.95726,1.2475176,0.4060766,0.40801468,-0.000143405908650023,0.678347715759961
1.7106363,1.391614,1.7633009,0.9172014,-1.3793967,-1.7790686,0.5062469,-0.24171302,-1.5140995,9.95908998626293e-05,0.575866774556366
1.2088952,0.8473846,-0.37445754,0.9885564,0.5312268,1.236501,1.169248,0.8140266,-2.3798187,0.0679324857964782,0.286114573254366
0.47638476,-0.16708271,1.6518469,1.8641931,1.6845604,2.8260994,-0.65829974,-0.6278815,-1.0954905,0.397781052752358,0.0696448347461687
4.0693173,-0.44940722,2.87737,2.888149,1.776747,3.0249255,1.0334622,0.64079946,0.11834563,0.740594116409033,-0.0387924885683847
2.703672,-0.24958871,2.5560188,2.0328972,0.79931873,1.5963157,0.12949581,-0.08699074,0.42684543,0.677991239282359,-0.0768775231057326
4.6398025,1.3966585,0.86357313,0.46052298,1.1389188,1.3703812,2.9100006,1.3134551,0.9599162,0.373721760682434,-0.0759559719834906
-0.45957422,0.5845723,2.6398773,-0.26628667,0.7908419,0.064349495,1.1826978,1.288018,1.8605597,0.124475627132401,-0.0576352925223975
0.9676786,2.4570096,0.912276,-0.6949305,0.80400634,0.18186128,1.277088,1.1849339,1.6141759,-0.0102725487131823,-0.0365692403786734
-0.013352785,-1.093172,-1.2332946,-2.85905,0.91500807,1.4013139,-0.6926133,-0.89932746,-1.1870934,-0.0646145023724884,-0.0201175600670973
0.6920066,1.7971227,-2.7694876,-2.42378,2.1784086,2.7117858,-0.47332433,0.39758897,-1.9541231,-0.0722511818756177,-0.00985339840531056
