L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
1.7080607,0.54030454,-2.625414,-0.94707316,0.47663963,0.6267751,0.67743605,0.8333534,0.6949468,0.00112969346500733,0
-0.38478956,-0.24431017,-1.2160369,-1.6725419,0.2702336,0.8492223,1.3151213,1.1391051,0.5478971,0.113054609989902,0
2.5696974,-0.564639,-0.68165994,0.7090221,2.031843,0.849582,0.7818938,1.8272109,1.0020561,0.4814319489687,0
3.382172,2.4900317,1.3605295,2.8000653,2.1706839,1.7734851,1.9643623,1.6235526,0.07252956,0.764812356352437,0
1.6739382,2.2292268,3.0785003,5.0654235,3.0075514,2.6488461,1.6184791,2.2351856,-0.02718849,0.623688202307342,0.00112969346500733
6.1846375,2.1767552,6.003502,3.794082,2.5085807,2.6953208,2.5478666,1.811527,0.6495287,0.314716666162195,0.113054609989902
2.27522,4.570712,6.7175665,4.119072,0.96256745,3.3133974,2.0705147,2.0972812,1.3383306,0.08912400646023,0.4814319489687
6.235622,0.9468118,5.5410023,3.286567,0.039322026,0.18147737,2.4945562,1.9665624,-0.5750838,-0.026322119846557,0.764812356352437
-1.1175812,-0.5223269,1.1730375,2.4433618,1.1339501,0.098099105,0.78548807,0.3040792,-1.0333116,-0.0678730126335314,0.623688202307342
0.98483396,-0.3188463,2.6331968,2.0282905,0.56348085,0.0037986536,2.0731335,1.538067,0.2244731,0.0424814257508068,0.314716666162195
2.9334044,1.3846343,2.6597607,0.8716266,0.6439979,0.3585272,0.32462123,0.3238198,-0.18642321,0.427593487262564,0.08912400646023
-1.4789736,-0.06664686,1.7175742,2.3250566,0.15349023,-0.4651423,0.21867432,-0.28336862,-1.4704318,0.730724663823271,-0.026322119846557
-1.5244864,-2.0000713,1.3027315,-0.89276785,0.06937933,-1.8288594,-0.64487296,0.17061861,-1.7252343,0.60498311448698,-0.0686086797115319
-0.2800585,0.16769515,-0.11211004,-1.4148732,1.1847043,0.07926614,-0.4821275,0.11637186,-1.5570778,0.305588581429501,0.018287951494262
-1.112554,-0.25977647,0.910548,-0.978263,0.36493945,0.94127685,0.4111045,0.17506507,-0.5450126,0.0850892688152043,0.385787297584792
0.68808734,0.015132546,-0.5121063,-0.8489936,-0.5347876,0.5545001,-0.095828936,-0.775653,-2.106966,-0.0279603530225438,0.721137546336527
-2.020148,-0.38852972,-0.8722616,-0.77935517,-0.55869174,-0.99125606,-1.0127871,0.010099777,-2.1512976,-0.0695669775650166,0.633117658719495
-0.9591524,-0.61362076,-1.8300718,-0.29993185,-0.5863582,-0.95327526,-1.0020534,-0.3100307,-0.9076123,-0.0706892084778917,0.33462178104407
0.59888524,0.8755746,0.11836769,-2.404606,-0.25372365,-0.44442064,-0.30192024,-0.43251255,0.31694013,-0.0538384617061353,0.102179337479816
-1.6833152,-0.4328497,-2.288664,-2.148424,0.10995452,0.25618225,-1.0816547,-0.06793705,-0.34571803,-0.0336936661421595,-0.0203131616772741
0.24750383,-1.6103216,-1.8245981,-3.4212952,0.59780985,-0.17306997,-0.5926969,-0.21630226,-1.5411046,0.0701560479129954,-0.0675883961668998
-0.022861527,1.5753019,-3.688659,-2.1299443,-0.40069428,-1.2831478,-2.2541091,-0.6764323,-0.4958089,0.430497674558233,-0.0716763696268932
-0.796185,-0.15574129,-0.13475074,0.26232323,1.3270477,-0.29492375,0.25292766,0.15755612,0.8193769,0.751190501220668,-0.055836287526795
1.05771,0.7679774,-0.31131178,1.2386885,1.0039911,-0.1926221,-0.50380003,-0.15786777,0.9170414,0.65018451336387,-0.0359310696525433
2.6334999,-0.6594943,0.3441587,1.0468584,0.06945659,0.9278828,-0.10769284,0.36788487,0.39033383,0.343579620697293,-0.0199741541584472
2.6530745,1.9249389,-1.7659961,-2.5654619,-1.6590573,0.61028165,0.792934,0.7924608,1.4356301,0.194959186619403,-0.00985339840531056
-0.66462743,0.6879429,-2.2003684,-1.3260981,-2.0460837,-2.0908148,-0.5102202,0.35468423,-0.5200789,0.42095083078964,-0.00439562659539399
0.4910425,1.6711859,-0.5566173,-0.21976414,-2.6090283,-4.134144,-1.3844497,-0.21015161,-1.7708524,0.688201114165272,-0.0017990049956025
-0.86807954,-0.89319104,-1.5378654,0.1296899,-1.0713142,-1.3316008,-1.5240847,0.13207154,-1.3086386,0.58026240115176,-0.000244144339123214
-0.7419954,-0.9099485,1.6527609,2.3828127,1.1145661,0.6663323,-0.13373075,-0.19982332,-0.35095495,0.287913578249969,0.088717729824707
1.2598292,0.69829375,3.9254203,2.7139192,2.3399556,2.9967875,-0.24296406,0.38592952,0.7608078,0.0702830054722987,0.439625759290927
1.740943,1.360108,4.780106,3.9808052,0.40542206,1.9461787,0.40868893,0.044623435,1.2280592,-0.0386490826597346,0.755225238865694
-0.35190734,0.39692184,1.5644853,2.073378,-0.9157536,-0.5668125,-0.97581154,-0.6966832,1.0336784,-0.0768775231057326,0.651822746539856
