L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
0.08546812,0.26071346,-3.99937,-1.4221585,0.5282269,0.40225282,1.1233343,0.7997614,-1.0902942,0.00112969346500733,0
0.45886344,2.594157,-4.0092926,-1.1925997,1.1094253,0.23305598,-0.2868636,1.0788156,-1.7247587,0.113054609989902,0
-1.2979195,0.55259925,-1.6090609,0.42075285,2.905107,1.2774513,0.52643937,0.96257526,-0.7570057,0.4814319489687,0
3.9275477,3.8324711,5.209138,3.5906785,2.1975,1.553644,0.87137663,1.7275099,1.0133654,0.764812356352437,0
2.0169191,3.7016282,8.058591,6.1245227,1.8266752,1.8577467,1.7216573,1.8089172,1.2429512,0.623688202307342,0.00112969346500733
-0.13631329,1.0350715,4.1775727,3.8525503,2.1435273,2.9955888,-0.71237075,0.41385338,1.3708247,0.314716666162195,0.113054609989902
2.0418153,1.0827997,2.2731166,2.323701,2.4942439,3.7717834,-1.1940548,1.0799663,0.15730818,0.08912400646023,0.4814319489687
-0.8510616,-0.10756623,1.0210053,1.5379697,1.4498514,2.3780692,-0.97072923,-0.31156883,0.77360016,-0.026322119846557,0.764812356352437
-0.9687903,-0.73245656,1.8392061,2.3317504,1.2041441,1.8350856,-0.30943853,-0.34663305,1.4090263,-0.0678730126335314,0.623688202307342
4.517032,3.077177,6.4620924,3.0322554,2.0637968,2.2289958,2.4931815,1.0594789,3.0625799,0.0424814257508068,0.314716666162195
0.9910177,0.18442953,3.8701398,3.4009602,2.314798,2.6374686,-0.13229881,0.6914741,1.5640701,0.427593487262564,0.08912400646023
1.6602709,0.35120597,1.2820891,2.0448942,0.9336239,1.7097754,0.1616938,0.06582168,1.0393733,0.730724663823271,-0.026322119846557
0.64905035,-2.2141604,1.0807589,2.028277,1.173335,1.0320848,-0.24768187,0.0036988668,2.2689583,0.60498311448698,-0.0686086797115319
2.265049,0.26213965,1.2934912,0.62327933,0.15622592,1.3070627,0.6223177,0.87804675,3.3817255,0.305588581429501,0.018287951494262
1.7627047,0.7801064,1.9280987,2.484337,0.39593673,0.6936905,0.6755552,-0.04760564,0.97687167,0.0850892688152043,0.385787297584792
2.7455678,3.095692,3.3361444,3.9493687,1.2621763,-0.8323013,-0.3541994,0.32674235,0.3554999,-0.0279603530225438,0.721137546336527
2.2728086,-0.5291981,2.919968,2.9786236,0.47460562,-0.7854791,0.6669914,0.10579615,-0.2719139,-0.0695669775650166,0.633117658719495
3.042653,0.50662595,1.6678566,1.5262272,-1.0523816,-0.6427834,1.4581094,0.20720208,1.5407535,-0.0706892084778917,0.33462178104407
1.1438589,-0.08255009,-0.31081742,0.30318728,-0.53327197,0.17224371,-0.20516978,0.04154997,2.3896751,-0.0538384617061353,0.102179337479816
-1.8910298,-2.7610111,-1.28949,-1.8984458,-0.5466188,-0.7251083,-0.5849655,-1.3758672,0.55279386,-0.0336936661421595,-0.0203131616772741
-2.3992908,-0.23709254,-2.674415,-2.6214867,-0.68696535,-1.45984,-2.1389565,-1.229755,-1.2307128,0.0701560479129954,-0.0675883961668998
1.8971807,0.50111246,-3.4148054,-1.6014054,-0.82072556,-1.9834057,-0.60256606,-0.72011316,0.17309265,0.430497674558233,-0.0716763696268932
-1.9838619,-2.1475875,2.3721428,0.24130365,-0.9817674,-1.5263886,-0.6536851,-1.1740001,-0.293193,0.751190501220668,-0.055836287526795
-1.3205255,-0.5700971,4.2958126,2.4173455,-0.7505235,-0.60335255,0.16126141,-0.99259406,0.23347169,0.65018451336387,-0.0359310696525433
0.8102659,-1.3199867,1.9968251,0.0765698,0.15052348,0.37065455,-1.0517302,-0.3429518,0.7208625,0.343579620697293,-0.0199741541584472
-2.3903031,-1.4508302,-1.9584117,-2.823838,0.63482517,1.1723313,-0.5120514,0.37374893,2.2656534,0.194959186619403,-0.00985339840531056
-2.3778553,-1.2483392,-2.1167738,-1.1921397,-0.5121061,-0.9653117,-0.42183822,-0.5236684,0.21427223,0.42095083078964,-0.00439562659539399
-1.1938088,0.29938978,-0.79857224,-1.9686955,-2.1905532,-3.6672754,-0.810671,-1.2940263,-1.3537269,0.688201114165272,-0.0017990049956025
0.114497565,-2.0278814,2.7071276,-1.7620715,-0.96683294,-1.1325892,-2.1567779,-1.9067366,-2.0727813,0.58026240115176,-0.000244144339123214
