L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
-3.744939,-1.925972,-0.7690594,-1.7384274,1.3482289,0.12501371,-1.6997995,-1.7332475,-0.9570308,0.00112969346500733,0
-3.0145593,-1.0951823,-2.3244114,-1.9488562,0.61040145,-0.5052658,0.013573987,-0.6446671,-1.8772191,0.113054609989902,0
0.6625663,-0.01439308,-0.96570325,-1.9375732,0.4661783,-0.4826326,-0.5926919,-1.4102042,-1.2113031,0.4814319489687,0
0.4402842,-0.6300322,0.22503693,-0.33148992,0.15450183,0.24873777,-0.65417576,-1.0828003,-0.23118775,0.764812356352437,0
-1.2908734,0.15909061,1.2360897,0.63392144,-0.19480263,0.32476863,0.84062845,0.22931126,0.081253536,0.623688202307342,0.00112969346500733
0.23832346,-0.3077391,1.9151107,1.0182929,1.1068802,1.1410915,-0.6284147,-0.7303421,0.20235562,0.314716666162195,0.113054609989902
2.6136746,1.5825742,2.605852,0.8690251,0.78862005,0.9707629,-0.17469667,-0.43470183,0.7031158,0.08912400646023,0.4814319489687
1.0541142,-0.43187454,0.8434671,0.8971282,0.32830888,0.2785898,0.9018633,0.31152606,1.2884655,-0.026322119846557,0.764812356352437
2.7726598,1.6072482,1.3271766,0.7555053,1.1078839,0.45898944,0.41474414,0.22246006,2.1145036,-0.0678730126335314,0.623688202307342
0.9290765,2.3606565,1.4983861,0.54813385,1.2900951,1.1697282,1.0533437,1.3569243,2.5598743,0.0424814257508068,0.314716666162195
0.40501893,0.9831122,1.3844386,2.0227194,1.3744674,1.8513422,-0.51758873,0.3890351,1.5712085,0.427593487262564,0.08912400646023
1.224157,0.99842614,1.0283039,0.42391017,0.8586543,1.8448491,0.0035081632,1.0505581,0.96522135,0.730724663823271,-0.026322119846557
1.0373777,-0.34935617,1.9143564,0.93060666,2.1434054,2.2497642,-0.40801606,-0.4396848,0.30082428,0.60498311448698,-0.0686086797115319
0.3003028,1.2254808,1.597284,1.1085559,1.5852572,1.7432706,0.18374637,-0.19698526,-0.0765633,0.305588581429501,0.018287951494262
-1.2710917,0.3896036,0.8270872,0.896597,0.90669537,1.2938151,0.13376786,-1.1048756,0.006270767,0.0850892688152043,0.385787297584792
3.1338468,1.8751546,0.6701709,0.6418246,-0.4284986,0.33586568,-0.40511918,-0.32688186,0.8514412,-0.0279603530225438,0.721137546336527
-0.5203901,0.19403955,1.2280995,0.05066123,0.001124662,0.18616877,-0.070546545,-0.3818294,1.0178603,-0.0695669775650166,0.633117658719495
2.9614701,2.6081622,1.3172773,0.84787697,0.18427534,0.8993354,0.36345083,-0.009718633,0.5538665,-0.0706892084778917,0.33462178104407
-0.20164026,-0.5193818,2.0275495,0.05793642,0.70326823,1.1659001,-0.29868957,-0.2576082,0.54002404,-0.0538384617061353,0.102179337479816
0.45181695,1.9602169,-1.0121799,-0.6509642,0.06515835,-0.059039827,-0.080796614,0.16862065,0.17472093,-0.0336936661421595,-0.0203131616772741
-0.46869004,-3.0363743,-2.0284717,-1.1779075,-1.6199874,-1.3276687,-0.9647946,-2.1604438,-3.74748,0.0701560479129954,-0.0675883961668998
-0.35961127,-0.37820408,-0.26351157,0.14224347,-1.088767,-1.3438706,-0.7189649,-1.121275,1.8358585,0.430497674558233,-0.0716763696268932
-0.8540828,-0.91050965,-2.3618345,-0.84035677,-2.1709027,-1.7811881,-0.8478265,-0.6174,-3.4317596,0.751190501220668,-0.055836287526795
-0.6799151,0.74170846,0.8601567,-0.12876885,-0.34334898,-0.61535263,-0.7942718,-0.59352434,-0.14046845,0.65018451336387,-0.0359310696525433
1.044548,0.072497524,0.34777185,0.5996395,0.033593003,-0.26505002,0.50578886,0.9515273,-0.56518775,0.343579620697293,-0.0199741541584472
-0.43808886,0.13542973,0.97601235,1.30817,1.4857936,1.1835546,0.007986853,0.40128613,1.0302346,0.194959186619403,-0.00985339840531056
1.5703981,1.3590765,1.3386278,1.3974345,0.38107985,0.75472987,1.0303162,1.6404552,0.7938344,0.42095083078964,-0.00439562659539399
0.4250391,0.5053419,0.14264935,0.56773907,-0.3802664,0.30527613,0.060041387,0.2690365,1.5805972,0.688201114165272,-0.0017990049956025
0.5696209,1.7051784,0.45448348,1.1233644,-1.2526183,-1.2060726,0.5063645,-0.45649958,0.47712585,0.58026240115176,-0.000244144339123214
-0.5579869,1.1847779,1.8249115,0.8487138,-1.0929859,-0.8436338,1.2254901,1.7697289,1.0685207,0.287913578249969,0.088717729824707
0.64576644,-1.1987181,-0.6249731,0.63369757,0.19458587,0.120747074,0.4244833,0.71948725,0.35175675,0.0702830054722987,0.439625759290927
2.6542532,1.1975473,0.6321731,1.0715859,-0.7821873,-1.1976397,0.18715757,0.5715972,1.4466747,-0.0386490826597346,0.755225238865694
1.7574152,0.6950029,1.3072888,0.998771,-1.6902882,-1.5852,0.9186077,0.39547312,0.879962,-0.0768775231057326,0.651822746539856
2.251109,2.472221,0.3847479,-0.16425827,0.25579718,0.047868926,0.70675516,-0.14771014,0.6606816,-0.0759559719834906,0.34414389216377
1.5495373,-0.79222786,-0.9987308,0.068737075,1.5715903,1.2513273,0.80468,1.3126361,0.35982996,-0.0576352925223975,0.195075210858199
-2.3532183,1.2826093,-0.9251778,0.7512739,1.3342361,1.6076972,-0.317608,0.33062908,0.61587644,-0.0365692403786734,0.42095083078964
0.3534936,0.46458948,0.37493762,0.6004773,0.5794735,0.029602442,0.10242064,0.6403872,0.04312131,-0.0201175600670973,0.688201114165272
0.5690813,-1.6450979,0.4563031,1.2279682,0.0664812,-0.29606512,-0.20803505,0.38190976,-0.05128518,-0.00985339840531056,0.58026240115176
0.5834854,2.1261675,0.45563695,0.69643694,0.36157915,0.5663729,-0.2908826,0.5516676,1.030542,-0.00439562659539399,0.288307604636975
-0.31335294,0.26648128,-0.36534116,0.67866814,-0.93222386,-0.35395527,1.4685059,1.7226031,1.304717,-0.0017990049956025,0.159144141205656
-1.0622623,-1.0574913,-1.0339758,0.4070762,-2.0237634,-1.5449138,0.21638983,0.711183,0.88805234,-0.00063817072613008,0.400976676631192
0.85746783,-0.054082733,0.51613945,-0.0663504,-1.1228342,-1.3329613,0.31595853,-0.09082353,0.8711895,-0.000143405908650023,0.678347715759961
-0.73759586,-1.711389,0.2810987,0.17429017,-0.48060605,-0.5785325,-0.45875457,0.08716955,-0.9170748,9.95908998626293e-05,0.575866774556366
