L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
-0.90855306,0.4905046,-2.808631,-3.3005188,-3.057299,-2.8210924,-2.3465421,-0.42792147,-2.8979201,0.00112969346500733,0
1.0406475,-1.2393343,-2.3900008,-3.6632273,-3.9780982,-3.4120824,-1.5303888,0.76192474,-3.3178694,0.113054609989902,0
-1.9213951,1.2510643,-0.21746308,-2.2002456,-1.4548683,-0.2045266,-2.0240145,0.11882932,-1.4054925,0.4814319489687,0
-1.1615433,1.8545587,-0.1777385,-0.80913055,1.4559425,1.927783,-1.013118,0.7839688,2.4202766,0.764812356352437,0
0.21961005,0.04138624,3.006517,0.91837704,2.54173,2.902329,0.90985584,1.5279337,0.22389364,0.623688202307342,0.00112969346500733
-5.103378,-1.920596,3.2024927,3.630596,1.3537639,1.5467755,-1.203324,0.8201325,-1.4528537,0.314716666162195,0.113054609989902
-2.9589126,-2.0135303,1.9179991,1.4391409,1.271161,1.562583,-2.0387735,-1.3488462,-1.0570929,0.08912400646023,0.4814319489687
-0.77894175,0.0066308635,0.55538017,1.2660357,1.081312,0.8914956,0.46924612,0.6609995,0.1634404,-0.026322119846557,0.764812356352437
-3.2084394,0.2172679,1.8724494,2.8589866,0.48977175,0.56992316,-0.57491165,0.23437493,1.7857885,-0.0678730126335314,0.623688202307342
2.1017072,3.1302853,3.8926442,2.6048424,1.4081094,1.7277203,1.154964,0.8512801,5.7011876,0.0424814257508068,0.314716666162195
-1.8603337,1.1742567,3.7214315,2.861403,0.36971977,0.6464383,1.5232959,1.0234784,2.6941242,0.427593487262564,0.08912400646023
-2.1359856,-0.14486852,4.206467,1.4298872,1.6944531,1.8649148,-1.1880765,-0.48432308,0.7273488,0.730724663823271,-0.026322119846557
-0.43530613,-0.017564753,0.48056793,0.75678277,0.96368426,1.2848481,0.12766677,0.89964134,-1.0219067,0.60498311448698,-0.0686086797115319
-0.57486266,0.90735817,4.383574,2.3818438,2.1548321,2.1683724,-1.5730237,-0.68580705,0.49469948,0.305588581429501,0.018287951494262
-1.3830581,0.36204275,4.89986,3.6445189,2.560471,2.147772,1.0475671,0.97580373,3.1563227,0.0850892688152043,0.385787297584792
-1.0906628,2.0488703,5.943495,3.8445,3.139204,2.4317808,0.75607973,-0.49788067,5.4775558,-0.0279603530225438,0.721137546336527
1.3969994,1.1940309,1.1121244,2.4282773,2.1619625,1.3614228,1.8425708,0.29196557,3.1069539,-0.0695669775650166,0.633117658719495
0.44087467,-1.6131891,5.804192,3.7337713,2.0276182,1.402715,0.547796,-0.012306604,3.045515,-0.0706892084778917,0.33462178104407
-1.6690958,-0.9144565,1.4493866,2.329776,1.1867827,0.95250213,-0.53251743,0.35400975,3.6537626,-0.0538384617061353,0.102179337479816
1.1499267,0.6830853,1.7625493,1.1903114,0.42308724,0.02898818,0.8810086,0.31444415,3.021327,-0.0336936661421595,-0.0203131616772741
0.5843343,-0.59437263,-2.2602274,-1.3222431,1.3216695,1.0545024,-0.29379922,-0.8710044,2.3677418,0.0701560479129954,-0.0675883961668998
0.24359412,0.8245976,-3.4353445,-0.087090194,0.09983662,-0.7306612,0.92169774,0.07060644,2.2629974,0.430497674558233,-0.0716763696268932
0.33480653,0.7138063,0.28797388,0.19699176,-0.9357308,-1.1711653,-0.063298695,-1.3030767,2.1109252,0.751190501220668,-0.055836287526795
1.5916994,0.13277647,-1.7152698,0.15385681,-0.64768445,-1.1225921,1.0059364,0.03147462,2.3052735,0.65018451336387,-0.0359310696525433
0.46989432,0.6946039,2.3752356,0.8981831,0.38353983,0.19054449,-0.1187472,-0.443385,1.3425257,0.343579620697293,-0.0199741541584472
