L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
1.3834459,0.6182084,-6.860203,-1.090481,0.14690994,0.8831635,-1.1944824,-1.567056,-0.08194438,0.00112969346500733,0
1.5293919,0.22763756,-6.6989946,-0.1363417,-0.7589516,0.6398459,-0.38936517,-1.2038928,-0.52878183,0.113054609989902,0
0.14279282,0.71801794,-3.7565331,0.5532717,1.128226,1.3018689,0.2251176,0.09221071,-1.1548738,0.4814319489687,0
6.0283823,5.339351,-1.3609473,1.5777485,2.0059953,0.6847645,1.7853678,1.2330202,1.1888226,0.764812356352437,0
0.78971356,1.502352,-0.12551676,1.6511525,2.5244048,0.7327092,-0.21806031,0.22324221,-0.71420825,0.623688202307342,0.00112969346500733
3.864652,2.9093993,-1.8705556,1.5869431,1.6599342,1.028226,-0.7917447,-0.70535976,1.2709782,0.314716666162195,0.113054609989902
3.158528,0.102161475,2.1734686,1.54567,1.0673364,1.1404905,1.009262,0.34250826,0.6025904,0.08912400646023,0.4814319489687
1.2985567,-0.038409833,3.674523,2.6435404,1.2245051,0.6957162,0.45447767,-0.38844612,2.3682396,-0.026322119846557,0.764812356352437
0.25515306,0.5769712,2.6599548,2.180249,0.62532264,0.5070104,0.32122058,-0.46175352,2.7240205,-0.0678730126335314,0.623688202307342
-0.47464094,1.4006853,0.12975812,0.9386686,0.54824764,-0.095530815,1.1846756,-0.4668265,2.8230069,0.0424814257508068,0.314716666162195
1.9375772,-0.8291714,1.5097185,0.31635532,0.31689233,0.38081163,1.0883949,0.33398286,2.3812041,0.427593487262564,0.08912400646023
-2.9519799,-1.3268856,1.1006176,0.5961827,1.7562792,0.40327024,-0.34970915,-0.28638342,1.7943846,0.730724663823271,-0.026322119846557
2.8271012,1.0146855,1.1563612,0.5763161,-0.22860377,0.68301064,-0.058973126,0.020308537,2.062554,0.60498311448698,-0.0686086797115319
-2.2458878,0.17768583,0.6261655,-0.6774962,0.026400099,0.9712481,-0.6145798,-0.4706461,2.0507615,0.305588581429501,0.018287951494262
