L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
2.3763897,-0.59189445,0.70299923,2.9352415,5.521745,4.146652,3.4547274,2.1003246,-1.03517,0.00112969346500733,0
0.27581903,-0.6494687,-1.7766593,0.84501725,3.6514661,2.8868403,0.7172648,1.6298436,-1.8424892,0.113054609989902,0
1.0391532,1.0608144,1.9389936,3.1064756,3.6635945,2.6003308,1.6429095,1.0628909,-1.8099291,0.4814319489687,0
1.4415408,3.086573,2.9554288,4.118698,2.9005542,3.2179468,1.4526966,0.01123324,-2.2456481,0.764812356352437,0
1.9918567,0.10637961,3.6046758,5.216546,0.8966895,1.403526,1.4580413,1.0478101,-1.7800585,0.623688202307342,0.00112969346500733
6.648683,3.1797588,3.367205,4.687489,2.8975277,4.3209,1.9046447,0.94909286,-0.3134597,0.314716666162195,0.113054609989902
-0.061356414,2.1162312,5.1727014,5.124786,3.3273408,3.8547769,0.85740143,1.6750816,-2.6384022,0.08912400646023,0.4814319489687
3.3646998,1.5050856,5.34539,5.6415954,2.5050375,1.1774932,2.0772092,2.898718,0.45155892,-0.026322119846557,0.764812356352437
0.7493354,0.36417806,4.869634,5.497858,0.5792535,-0.5386279,1.931368,-0.31411782,0.027924944,-0.0678730126335314,0.623688202307342
0.98604274,4.0804133,3.5032558,3.2791934,0.6986249,0.8168534,1.1717184,-0.13636374,2.5035858,0.0424814257508068,0.314716666162195
-0.049440023,1.2668864,6.195471,4.8953915,3.3749092,3.8410237,1.8697549,-0.745669,-1.0358578,0.427593487262564,0.08912400646023
2.0334208,2.620027,1.0751883,4.1583767,1.9213728,3.5994182,-0.36565363,-0.31732744,-1.6397525,0.730724663823271,-0.026322119846557
-4.8896346,-2.830406,2.2244353,3.0865047,1.5355705,1.8286846,-0.8311356,-3.8407483,1.0332897,0.60498311448698,-0.0686086797115319
-3.487248,-5.0546474,0.3775887,0.23787045,-0.2867334,-0.7442326,-3.0123088,-4.719468,-3.222169,0.305588581429501,0.018287951494262
