L_Amyg,R_Amyg,L_FFA,R_FFA,L_IPG,R_IPG,L_TP,R_TP,mPFC,Nonsocial,Social
-1.6612563,-0.9331776,-2.1146035,-3.0170858,0.6679389,0.6752767,-1.4631621,-2.3108308,-1.8739167,0.00112969346500733,0
-3.756342,-2.9226947,-4.5006447,-3.9102564,-0.922837,-1.7881428,-2.1878147,-2.3766558,-2.1428607,0.113054609989902,0
0.34383824,3.2365978,-1.8632513,-1.7437935,-0.09968915,-0.9153995,1.5649333,-0.3013034,-1.2335528,0.4814319489687,0
-1.6092356,-2.401729,0.65304977,2.1887233,0.7149915,1.0010352,0.5650127,-0.3283051,0.1440301,0.764812356352437,0
-4.591895,-5.2602944,1.3177882,2.330719,0.6322125,0.8288757,-1.8128872,-1.2741299,-1.0584463,0.623688202307342,0.00112969346500733
-5.9532523,-5.517668,1.5567459,0.24794632,1.017918,0.5183674,-1.6961296,-1.2587793,-0.9859983,0.314716666162195,0.113054609989902
-1.4921252,-3.0309956,0.014452898,1.0504938,0.66420823,-0.9389859,-1.9598113,-0.9787216,-0.27608874,0.08912400646023,0.4814319489687
-0.15525861,-2.026465,1.6791914,3.975368,0.55038434,-0.7859018,-0.4009829,0.5354535,1.2968636,-0.026322119846557,0.764812356352437
-1.2030073,0.48401704,2.183774,3.3482475,0.43750197,1.0237361,0.3262941,0.20609868,0.1930769,-0.0678730126335314,0.623688202307342
2.4356344,1.9171194,1.6063242,2.7394836,2.5400462,2.2411416,1.0141294,0.920274,2.5414553,0.0424814257508068,0.314716666162195
1.9204315,-0.66763675,-0.002374188,0.84478253,0.43563113,0.4500501,0.3683588,0.5803319,1.483994,0.427593487262564,0.08912400646023
-1.6776134,1.3785604,-0.35716692,0.35681018,-0.096818335,-1.3398273,-0.12786482,-0.22784688,0.6561398,0.730724663823271,-0.026322119846557
0.5172417,-1.1288139,1.2333531,0.8413157,1.7329134,1.387286,2.5172417,0.2557397,1.098175,0.60498311448698,-0.0678730126335314
2.327481,4.8876224,2.6480913,1.4924881,1.4102464,2.5258071,1.1812509,0.37462077,0.4032511,0.305588581429501,0.0424814257508068
-0.30014795,1.3683417,1.0823612,2.5962572,0.22210592,0.24806587,0.35799214,-0.3382632,-2.3954003,0.0850892688152043,0.427593487262564
1.439086,3.0931103,1.7392881,3.5853508,0.0048018103,0.13173254,1.1189586,0.36649966,0.6649646,-0.0279603530225438,0.730724663823271
0.23749107,-0.0035501968,2.1579328,2.4719965,1.3632268,2.7156396,1.8067963,0.7324394,-0.03197391,-0.0695669775650166,0.60498311448698
1.3495055,1.959313,1.9476709,2.3051236,1.7865618,3.3128984,1.761679,0.9148501,1.3717921,-0.0706892084778917,0.305588581429501
-0.11836078,2.0769386,-0.54774696,0.76669383,-0.33949098,0.567927,1.225194,-0.041563477,-0.014973522,-0.0538384617061353,0.0850892688152043
0.24217492,0.2778975,-2.574415,-2.2900872,-1.4551957,-0.30690196,0.95247084,0.012611126,0.5217243,-0.032957999064159,-0.0279603530225438
-1.160603,-0.7770955,-2.4448335,-3.4615438,-2.089246,-2.7909534,-1.0910009,-1.0343909,-0.10270634,0.0943495221695402,-0.0695669775650166
-0.13142848,1.8405298,-1.7957196,-0.11618331,-1.4382524,-1.4485494,0.37251323,-0.49198025,-1.2769864,0.472303864236006,-0.0706892084778917
0.7143142,1.6307741,-1.3458244,0.7154168,-1.6630813,-3.9386697,1.1022551,0.52219504,0.15900694,0.760777618707412,-0.0538384617061353
1.3884592,1.0103047,0.7837583,0.14793347,0.38207874,-0.8559734,1.5887768,0.25872266,0.39157552,0.622049969131355,-0.0340876925291663
2.1513617,2.824359,0.7063093,0.67983854,-0.16071929,1.1187121,1.4746406,0.36348596,0.60299623,0.315282088160725,-0.0187050878203617
